layer0_sao2,layer0.1_vhb,layer0.2_a_mie,layer0.3_b_mie,layer0.4_a_ray,layer0.5_g,layer0.6_n,layer0.7_d,layer1_sao2,layer1.1_vhb,layer1.2_a_mie,layer1.3_b_mie,layer1.4_a_ray,layer1.5_g,layer1.6_n,layer1.7_d,layer2_sao2,layer2.1_vhb,layer2.2_a_mie,layer2.3_b_mie,layer2.4_a_ray,layer2.5_g,layer2.6_n,layer2.7_d,460.46848,470.85913,475.64023,487.55966,495.06268,505.49545,516.9379,524.29926,536.7569,544.5972,555.9696,562.3306,574.3978,581.5989,588.1238,598.2659
0.46527228,0.095154114,1653.2823,1.286,0.0,0.8477482,1.36,0.0006109211,0.46527228,0.037298497,2041.464,1.286,0.0,0.88779706,1.36,0.0004519939,0.46527228,0.004603784,2635.799,1.286,0.0,0.8985284,1.38,0.00044867894,0.063385494,0.076313995,0.082691796,0.08186177,0.07452615,0.070359744,0.05812637,0.05055175,0.037266865,0.035969723,0.03597726,0.037121367,0.043999787,0.051739182,0.0754155,0.124693185
0.11438566,0.031770237,1017.3912,1.286,0.0,0.83153784,1.36,0.00093064207,0.11438566,0.053820536,906.87476,1.286,0.0,0.9461671,1.36,0.0007816096,0.11438566,0.0057717315,2419.6592,1.286,0.0,0.86681104,1.38,0.0005881209,0.08247851,0.09347475,0.09793262,0.088626884,0.07636906,0.067349374,0.056797717,0.051409252,0.041928962,0.03917193,0.036768615,0.037396833,0.043575265,0.04842162,0.05840298,0.079895675
0.99636304,0.04259342,3173.9966,1.286,0.0,0.82308465,1.36,0.0008833318,0.99636304,0.09526777,1686.2986,1.286,0.0,0.9170841,1.36,0.0005920968,0.99636304,0.024854006,3111.801,1.286,0.0,0.85013556,1.38,0.00059630914,0.05484758,0.06101331,0.06415987,0.06742944,0.067577235,0.069758505,0.06347526,0.058028355,0.046773568,0.047385998,0.051000457,0.051767897,0.051684435,0.05661663,0.07640295,0.112078525
0.5348595,0.05720602,2244.1655,1.286,0.0,0.90547657,1.36,0.00069340423,0.5348595,0.027664756,2414.1462,1.286,0.0,0.84777206,1.36,0.00072114693,0.5348595,0.007581011,1990.2349,1.286,0.0,0.8206693,1.38,0.00048127346,0.0642689,0.073624104,0.07810855,0.07757054,0.07265177,0.07046768,0.061007943,0.054765493,0.042825203,0.041570768,0.042002,0.042914934,0.047239568,0.053349707,0.07141501,0.10621779
0.5740401,0.063736275,2908.3977,1.286,0.0,0.81641793,1.36,0.00096560526,0.5740401,0.02430868,2913.4165,1.286,0.0,0.8945636,1.36,0.0005057206,0.5740401,0.06725087,3913.38,1.286,0.0,0.88653064,1.38,0.00044255547,0.06422868,0.07243007,0.076387286,0.076003276,0.07184329,0.07021622,0.06159503,0.05579095,0.044496123,0.04337353,0.043966606,0.044751022,0.04823143,0.053707033,0.070471235,0.10250823
0.16614513,0.08712327,1376.663,1.286,0.0,0.864668,1.36,0.0009359983,0.16614513,0.016103433,695.1251,1.286,0.0,0.80697995,1.36,0.000603105,0.16614513,0.021728566,1449.931,1.286,0.0,0.8838263,1.38,0.0005726355,0.08106511,0.0962072,0.10271751,0.09304187,0.078446195,0.06775833,0.055002242,0.04844508,0.03746466,0.034897085,0.032737926,0.033511937,0.04058628,0.046374578,0.060379487,0.09136447
0.13783158,0.08927609,2245.5215,1.286,0.0,0.948563,1.36,0.0009514864,0.13783158,0.036157995,1728.6565,1.286,0.0,0.8297429,1.36,0.0007008288,0.13783158,0.05824983,3230.9868,1.286,0.0,0.9307988,1.38,0.0005618729,0.082809,0.09525814,0.100373566,0.09080042,0.07754249,0.06783682,0.05630323,0.050384767,0.03999065,0.03716557,0.034841474,0.035559095,0.042095695,0.04732922,0.05865202,0.08305768
0.45273998,0.015413108,1786.7264,1.286,0.0,0.8281966,1.36,0.0007817223,0.45273998,0.053271156,2068.8938,1.286,0.0,0.8242873,1.36,0.0008204466,0.45273998,0.01717965,1102.0425,1.286,0.0,0.8627927,1.38,0.0004839015,0.07003295,0.07489143,0.077076554,0.07471759,0.07049455,0.068201505,0.06219236,0.058407083,0.050609026,0.049118858,0.048674036,0.049020723,0.051155675,0.05431724,0.06283465,0.078255676
0.7106279,0.05121373,4094.981,1.286,0.0,0.92919946,1.36,0.0009628441,0.7106279,0.0868076,3574.28,1.286,0.0,0.9441209,1.36,0.00061406556,0.7106279,0.09674486,3008.5269,1.286,0.0,0.8141141,1.38,0.00043985416,0.061731838,0.06819575,0.07136459,0.07214769,0.06989867,0.06985331,0.06297445,0.05790224,0.047479562,0.046922836,0.048434064,0.04912481,0.05074702,0.05540209,0.07046936,0.09735171
0.47988468,0.05597414,856.98376,1.286,0.0,0.82678616,1.36,0.00082540966,0.47988468,0.04438903,1740.6405,1.286,0.0,0.92871016,1.36,0.00063695165,0.47988468,0.08210848,1570.5723,1.286,0.0,0.8652121,1.38,0.00048503312,0.06388593,0.076953016,0.083294295,0.08238417,0.07505762,0.0710468,0.058694083,0.05101976,0.03754237,0.03616462,0.036188837,0.03728474,0.04373402,0.051191814,0.07407148,0.1214865
0.019137854,0.03634624,1704.5929,1.286,0.0,0.9081457,1.36,0.0007737279,0.019137854,0.099134505,1315.551,1.286,0.0,0.93939626,1.36,0.00064006756,0.019137854,0.05685668,3273.7979,1.286,0.0,0.8837243,1.38,0.00044255165,0.085554324,0.09373296,0.09668618,0.08662259,0.07523415,0.066690795,0.05767528,0.053202286,0.045027863,0.041955095,0.03910584,0.039592605,0.045201197,0.049104456,0.05544384,0.06917055
0.4063043,0.022565087,2199.4746,1.286,0.0,0.8562746,1.36,0.00080695335,0.4063043,0.0022826758,2123.9956,1.286,0.0,0.8203589,1.36,0.0006190563,0.4063043,0.06008115,3165.8848,1.286,0.0,0.9419056,1.38,0.0004488683,0.06896618,0.075288266,0.078091465,0.07572694,0.071041144,0.068518765,0.061803743,0.057575017,0.048887253,0.04728602,0.046914518,0.047566112,0.05082548,0.05495287,0.06462056,0.08193572
0.6018133,0.08857591,1916.9982,1.286,0.0,0.8795171,1.36,0.0009738299,0.6018133,0.054993495,2446.011,1.286,0.0,0.9152008,1.36,0.00065525726,0.6018133,0.051709853,2293.244,1.286,0.0,0.85397536,1.38,0.000574889,0.06115631,0.07146469,0.07659134,0.07726971,0.07262266,0.07076755,0.06016053,0.053048197,0.039989457,0.0390627,0.039879236,0.04088186,0.045819465,0.052661132,0.07568756,0.12293771
0.4161574,0.07570403,3284.8953,1.286,0.0,0.93018293,1.36,0.0009869395,0.4161574,0.04056099,3560.0708,1.286,0.0,0.86967033,1.36,0.0004689963,0.4161574,0.017200641,1902.1654,1.286,0.0,0.9144164,1.38,0.0005984152,0.0699627,0.07882576,0.08288768,0.08004693,0.073522516,0.06973688,0.06054352,0.054892227,0.044051647,0.04226031,0.04173377,0.042487003,0.04687803,0.052139033,0.06625453,0.09377742
0.46311682,0.0957714,2471.705,1.286,0.0,0.8558452,1.36,0.0007880783,0.46311682,0.07177422,863.7168,1.286,0.0,0.8281567,1.36,0.00062033936,0.46311682,0.053410996,158.50795,1.286,0.0,0.9394953,1.38,0.00054430764,0.06876306,0.07899365,0.08378388,0.081455424,0.074634716,0.07084325,0.060451824,0.05401453,0.04196216,0.040315546,0.040009014,0.040788926,0.045369342,0.05110993,0.067564264,0.0999405
0.09798467,0.05958985,2799.994,1.286,0.0,0.9318975,1.36,0.00082948204,0.09798467,0.07736388,1597.9396,1.286,0.0,0.9092617,1.36,0.0005422159,0.09798467,0.029254058,1688.1398,1.286,0.0,0.9284257,1.38,0.00042079168,0.0820697,0.091167666,0.09468762,0.086128905,0.075323805,0.06745853,0.058012817,0.053138137,0.044163167,0.0412826,0.038799513,0.03942637,0.045280553,0.04976066,0.058028158,0.075271785
0.16691397,0.086610116,2756.252,1.286,0.0,0.9134059,1.36,0.0007711639,0.16691397,0.015405827,82.923386,1.286,0.0,0.9019501,1.36,0.00065116945,0.16691397,0.07473696,1382.0999,1.286,0.0,0.9066219,1.38,0.00052536203,0.08100199,0.091646194,0.09596378,0.087672554,0.07637409,0.06829081,0.05779304,0.052239623,0.042179126,0.0394106,0.03724077,0.037912298,0.04383618,0.048779506,0.05911123,0.080548204
0.40230227,0.051439695,1502.346,1.286,0.0,0.8094454,1.36,0.0009106044,0.40230227,0.011180233,1401.3967,1.286,0.0,0.9328197,1.36,0.000635182,0.40230227,0.05030277,1398.6627,1.286,0.0,0.89109325,1.38,0.00050315855,0.069447614,0.08017113,0.085117675,0.082175486,0.074640706,0.07016845,0.059686404,0.05335529,0.0416208,0.03979243,0.03924617,0.040107347,0.045415085,0.051416162,0.06768784,0.09995137
0.14571455,0.09191315,3794.3733,1.286,0.0,0.91209614,1.36,0.0009704476,0.14571455,0.012149127,2446.501,1.286,0.0,0.84684736,1.36,0.00042903982,0.14571455,0.086981766,1714.3922,1.286,0.0,0.94156057,1.38,0.00059930177,0.08048518,0.09029245,0.09429571,0.08630937,0.075573206,0.06786807,0.058006622,0.052802835,0.04327915,0.040550195,0.038328934,0.038985975,0.04487465,0.04967254,0.059316788,0.07935835
0.04909742,0.05839852,2095.7373,1.286,0.0,0.9284421,1.36,0.00094324915,0.04909742,0.052630108,2035.6879,1.286,0.0,0.94973254,1.36,0.0004662168,0.04909742,0.09021936,1448.9869,1.286,0.0,0.93807226,1.38,0.00059116224,0.085426256,0.09624776,0.10032354,0.089605965,0.07663564,0.06696635,0.05652751,0.051309872,0.04207351,0.03900027,0.036222484,0.036886822,0.04338248,0.048112143,0.056540567,0.07473899
0.81096685,0.012507319,756.11896,1.286,0.0,0.82422304,1.36,0.00063988706,0.81096685,0.09606147,1538.5771,1.286,0.0,0.8425714,1.36,0.0006697733,0.81096685,0.018108256,1840.2997,1.286,0.0,0.844548,1.38,0.00055527565,0.060152657,0.066024266,0.06906417,0.07058561,0.06880978,0.069013454,0.061515708,0.055938553,0.0453553,0.045060124,0.046574365,0.047150288,0.049420167,0.054585572,0.07502937,0.115720555
0.1066564,0.0135777155,1363.0298,1.286,0.0,0.8770346,1.36,0.0006564948,0.1066564,0.07678464,2288.511,1.286,0.0,0.8676238,1.36,0.00061889115,0.1066564,0.008464262,2894.7612,1.286,0.0,0.8468724,1.38,0.00044046438,0.07938349,0.08537743,0.08766367,0.080881976,0.07271205,0.06677282,0.059561297,0.055813324,0.048740417,0.04626912,0.04406453,0.044361893,0.048424155,0.05159577,0.05777153,0.07060643
0.6012716,0.089224145,1612.3877,1.286,0.0,0.93086874,1.36,0.0007787711,0.6012716,0.07464025,2196.2615,1.286,0.0,0.8475734,1.36,0.00066090794,0.6012716,0.034947596,818.1619,1.286,0.0,0.84340394,1.38,0.0005569912,0.060186226,0.071199946,0.07674522,0.07775749,0.07291882,0.07097497,0.059718065,0.0522036,0.038661696,0.037803758,0.03864059,0.039684135,0.045177188,0.052460697,0.07722594,0.12864168
0.9182426,0.059602913,1931.7667,1.286,0.0,0.8517575,1.36,0.0007266005,0.9182426,0.045204062,702.11707,1.286,0.0,0.8935928,1.36,0.00052515994,0.9182426,0.094103746,2521.1687,1.286,0.0,0.8921198,1.38,0.0004411922,0.05284215,0.06066776,0.064725325,0.06869641,0.06842861,0.070500836,0.062085334,0.055243507,0.0419907,0.042462066,0.045842797,0.04683515,0.048963726,0.055618122,0.0819345,0.13316306
0.7577878,0.06744476,2248.5505,1.286,0.0,0.93306446,1.36,0.0009822764,0.7577878,0.053926818,3373.5764,1.286,0.0,0.84734386,1.36,0.0005969972,0.7577878,0.06331995,795.38776,1.286,0.0,0.8144235,1.38,0.00056800124,0.056869946,0.06554303,0.0699601,0.07244708,0.070391014,0.0708904,0.06172523,0.054870795,0.041792613,0.041570675,0.043708898,0.044686027,0.047943003,0.054582525,0.07833807,0.12468065
0.5459726,0.058837667,1850.865,1.286,0.0,0.8992133,1.36,0.000800483,0.5459726,0.006893053,1921.928,1.286,0.0,0.899976,1.36,0.0007451109,0.5459726,0.012781609,2522.0066,1.286,0.0,0.83896744,1.38,0.0005230731,0.062049914,0.072442055,0.077555194,0.07777336,0.0728268,0.07074378,0.06047238,0.053650852,0.040838778,0.039730214,0.04038129,0.041457202,0.046541322,0.05348546,0.07450026,0.11555106
0.45565742,0.05239303,997.75134,1.286,0.0,0.82285094,1.36,0.0006330288,0.45565742,0.020519137,315.166,1.286,0.0,0.85048974,1.36,0.00057358673,0.45565742,0.020429928,2137.6445,1.286,0.0,0.87228334,1.38,0.00054494076,0.06426499,0.07714004,0.08329881,0.082141764,0.074977584,0.07113253,0.059286416,0.05184001,0.038325913,0.03676565,0.036787555,0.03798754,0.04446738,0.052111056,0.07355108,0.11592163
0.09079269,0.056652095,2436.4194,1.286,0.0,0.9300221,1.36,0.001001572,0.09079269,0.028283654,1810.7256,1.286,0.0,0.86244464,1.36,0.00079902523,0.09079269,0.07930286,1403.5582,1.286,0.0,0.81946135,1.38,0.00051728566,0.08254207,0.09249043,0.096365914,0.087264895,0.07575841,0.06732618,0.057454742,0.052393712,0.043193925,0.040281493,0.037784826,0.03845615,0.044636108,0.04933874,0.05809756,0.076614864
0.4046147,0.009395981,1320.3954,1.286,0.0,0.8650848,1.36,0.0009754105,0.4046147,0.008299503,2782.9907,1.286,0.0,0.8043391,1.36,0.00043926304,0.4046147,0.08704471,1874.8723,1.286,0.0,0.8328401,1.38,0.00046817475,0.07002166,0.07433914,0.07614934,0.073675096,0.06977319,0.06763066,0.062379096,0.05909442,0.052082974,0.05057065,0.05006297,0.050439753,0.052531183,0.055409662,0.062110573,0.07372972
0.14874713,0.08781074,913.059,1.286,0.0,0.92313486,1.36,0.0008604875,0.14874713,0.045919392,2715.3025,1.286,0.0,0.87409323,1.36,0.0004731859,0.14874713,0.06847902,639.2882,1.286,0.0,0.8664612,1.38,0.00044241213,0.0813374,0.10070677,0.10913703,0.09785881,0.08018709,0.06700785,0.0523847,0.045094743,0.03365107,0.031225745,0.029113727,0.030020745,0.038161952,0.044688407,0.061034087,0.09838994
0.15448344,0.013785301,2228.236,1.286,0.0,0.9148662,1.36,0.0009135983,0.15448344,0.03576042,1068.6785,1.286,0.0,0.86703265,1.36,0.0006585018,0.15448344,0.05657576,965.81323,1.286,0.0,0.88655746,1.38,0.0004322384,0.07546547,0.07916449,0.08056095,0.07586225,0.07036386,0.06657025,0.06122227,0.05831059,0.05233949,0.05022984,0.04848756,0.048768435,0.051834572,0.05436845,0.058905102,0.06754644
0.025586175,0.086230665,2032.4839,1.286,0.0,0.83362865,1.36,0.0009290552,0.025586175,0.002045184,178.99437,1.286,0.0,0.8664548,1.36,0.0007882506,0.025586175,0.07175888,1404.1245,1.286,0.0,0.93602467,1.38,0.0005453726,0.088329025,0.10130579,0.10624328,0.09352306,0.07813618,0.06649839,0.05489715,0.04926708,0.03973182,0.036616113,0.03368616,0.034341816,0.041239668,0.046111893,0.055040617,0.07503201
0.34838423,0.0040024132,3575.0107,1.286,0.0,0.85300064,1.36,0.0008106504,0.34838423,0.07987564,2323.996,1.286,0.0,0.85917926,1.36,0.0004451428,0.34838423,0.04923788,2530.6626,1.286,0.0,0.88545233,1.38,0.00043519645,0.069200926,0.070167765,0.070537634,0.06856309,0.06638217,0.06499067,0.06260993,0.061229225,0.058224786,0.057243206,0.056481738,0.05637323,0.056825962,0.057591893,0.059826054,0.06375164
0.33373007,0.028164472,1140.9749,1.286,0.0,0.91482085,1.36,0.0008680432,0.33373007,0.009853656,2342.4624,1.286,0.0,0.8638483,1.36,0.00058703206,0.33373007,0.01684585,2992.262,1.286,0.0,0.84984356,1.38,0.0005524072,0.070012234,0.08039675,0.085001044,0.081482224,0.074022524,0.069515474,0.059821166,0.054006256,0.042857658,0.040822126,0.040071018,0.041128244,0.046980314,0.053123392,0.06707233,0.0936873
0.72558695,0.08365402,2367.493,1.286,0.0,0.9438267,1.36,0.00080165296,0.72558695,0.026659649,1836.5525,1.286,0.0,0.8900488,1.36,0.0005546986,0.72558695,0.09474177,1674.8699,1.286,0.0,0.8620361,1.38,0.0005334747,0.05736883,0.066650495,0.07135211,0.07360724,0.071028434,0.07109876,0.061356783,0.05427399,0.04090804,0.040510997,0.04242906,0.04343182,0.047167957,0.05405656,0.07840121,0.12635778
0.84498084,0.07387041,2817.643,1.286,0.0,0.9006789,1.36,0.0009012583,0.84498084,0.0014679519,728.35406,1.286,0.0,0.83741087,1.36,0.00047239137,0.84498084,0.051615052,5210.761,1.286,0.0,0.8501815,1.38,0.00039874707,0.054132093,0.06216603,0.06631525,0.06978251,0.0689023,0.0703746,0.061815187,0.055057373,0.042080328,0.04227127,0.04514109,0.04615554,0.048872106,0.0556669,0.08103884,0.13022856
0.9940985,0.025096152,2370.6091,1.286,0.0,0.9313152,1.36,0.00072690524,0.9940985,0.022152612,3419.7224,1.286,0.0,0.91202855,1.36,0.000418537,0.9940985,0.031975873,2136.4075,1.286,0.0,0.87103266,1.38,0.00044800123,0.055278886,0.061296098,0.0643707,0.06758824,0.06781903,0.070151076,0.06417785,0.058957174,0.047943812,0.048518058,0.05219398,0.052952155,0.05237833,0.057049215,0.07481009,0.104515366
0.8165842,0.051971793,1165.9286,1.286,0.0,0.8078216,1.36,0.0008238901,0.8165842,0.009271393,1408.9154,1.286,0.0,0.8554612,1.36,0.00057196274,0.8165842,0.06940827,861.138,1.286,0.0,0.9007823,1.38,0.0004257821,0.051882837,0.061611596,0.06669002,0.07106107,0.070027,0.0717307,0.06174331,0.053993333,0.039443642,0.039675757,0.042724155,0.043952674,0.047625814,0.055472277,0.08383542,0.13853042
